id	text	is_humor	humor_rating	humor_controversy	offense_rating
413	[Couples Therapy] Me: She believes I'm doing bad decisions wife: He has traded our car for a skateboard therapist: * Writing notes * These guy rules 	1	3.0	0.0	0.35
414	Yo Momma as stupid she rose over a glass wall to see what was on the other side 	1	2.2	0.0	1.15
416	Webster's defines "Cute" as "Starting a Speech with" Webster Definitions "" 	1	2.4	1.0	0.15
417	When I put the left airpode in my left ear on the first attempt, I know it's a great day. 	1	2.13	0.0	0.0
419	A leading rabbi has ruled that Marihuana is now kosher, we know what children are doing for the Jewish high holidays ... 	1	2.65	1.0	1.7
420	Did you learn from the Vietnam veteran who became a wastewater worker? He saw some shit. 	1	2.32	0.0	0.9
421	I should have said that this would happen - my children saw "Kong: Skull Island" and now they want their own pet Hiddleston. 	1	1.0	0.0	0.25
424	Fitness experts say they build more muscles on rest events than training days, which is good, because that's pretty much everything I do. 	1	2.7	0.0	0.0
426	I tried to tell a joke, my friend from Baghdad, told me. Unfortunately, it irkishes. 	1	1.55	0.0	0.7
427	The news is currently the rotating picture of a newspaper, but it never stops turning. 	1	1.69	0.0	0.0
428	How many gay men do it needs to change a light bulb? "Um ... Forget the change of the bulb, sweetheart, maybe we start changing these curtains" 	1	2.45	0.0	1.6
429	Sometimes I wake up grumpy. But I let it sleep you other times. 	1	2.75	1.0	0.1
431	I bet numb people are really confused if they talk to someone who applies the hand lotion ... 	1	1.75	0.0	1.95
433	I had a surgery to change from Asian to Caucasians. It was a real eye opening experience Haha 	1	1.9	0.0	3.6
436	When I have breakfast you in bed, a simple "thank you" is everything I need. Not all that "How are you in my house ?? !!!" Companies. 	1	3.32	0.0	0.1
437	It's a blessing in the panel if your children look more like their partner than they ... they can distance themselves from them if they bring them to the public in public. 	1	2.63	0.0	0.0
438	Someone else listens to this podcast in your car, with the sobbing woman saying that I'm not a podcast, damn, I'm your wife, what's wrong with you? 	1	2.61	1.0	0.3
440	How do you call a bad Mexican restaurant? ShitPotel 	1	2.39	1.0	0.9
441	How do you call an Irish man who sits in his garden? Paddy O'Flurroin. Haha 	1	2.42	1.0	0.8
442	Which country is filled with very poor singers? Singapore. 	1	2.2	1.0	0.75
445	I: I already weighed and after using the bathroom, I was heavier after the woman: How? M: Cake food on the toilet W: You are disgusting 	1	2.17	0.0	0.45
446	Why did the scarecrow won a Nobel Prize? Because he was outstanding in his field ROFL 	1	2.85	1.0	0.0
450	This year, I broke a little with a tradition and fills my turkey with delusions of Grandeur. 	1	1.28	0.0	0.0
451	I have an e-mail saying: "With Google Earth we can read cards backwards!" And I thought, "that's just spam." 	1	1.94	1.0	0.0
452	Have you ever heard of the lady who was accused of being the infamous quilted killer? She is innocent until she has proven. 	1	1.63	0.0	0.15
454	Today I saw 2 blind people fighting. I called "I support the knife with the knife! Both ran away. 	1	2.85	0.0	0.95
455	I was with my cat in the veterinarian, cat: "Meow" me: "I know, that's why I brought her here" 	1	2.0	1.0	0.0
459	I have a very specific type of OCD, in which I like to buy a dozen donuts and a dozen donut holes and then re-cleaned. 	1	2.65	1.0	0.1
462	Do all black people have a problem with slavery? Or just mine? 	1	2.39	1.0	3.4
463	What would you find on a German fire truck? Ladder pants 	1	2.0	0.0	0.0
464	This morning, my kitten went on the back of my dog around the house, as he was on a horse. I would post a video of it, but I did it. 	1	1.79	1.0	0.0
465	I was recently attacked. They took my living boot, my AED and my portable oxygen tank. It was my whole life saving. 	1	2.06	1.0	0.15
467	I have just realized that I called someone "Ty", who just signed his texts, "Thank you". In the 80th 	1	0.93	0.0	0.05
468	How do you call a Kinky dinosaur? A doyouhaveeasoreas. 	1	2.7	1.0	0.35
469	Who decided to call you pallible and non-dead lifters 	1	2.89	0.0	0.5
472	What do you call children born in brothels? Whorphans 	1	2.1	0.0	2.85
473	Two nuns walking through the park were confronted by a Flasher. The 85-year-old Nun immediately had a stroke. The younger did not touch it. 	1	2.8	1.0	1.2
474	* Mugger draws a knife * Mugger: Give me your money to me: Well, this night took a sharp curve * later * Doctor: It's a record for stunt quantity 	1	2.55	1.0	0.6
476	How did the German men of the 1940s jewish girls picked up with a broom and a sweep? 	1	1.2	0.0	3.65
480	Hell has no anger, as if your child who caught you, something that throws everything away, always. I nested broken crayons like a Mexican drug lord. 	1	2.55	1.0	0.6
481	How do you call a group of confused Spanish-speaking racists? The Qué Qué Qué 	1	1.0	0.0	0.9
484	Protip: Buy your toddler a king size bed. You will spend a lot of time in this bed, so you can feel well. 	1	2.42	0.0	0.0
486	If people ask if the carpet corresponds to the curtains, I say that everything is hardwood, baby. Or maybe laminate? I will contact you with my designer. 	1	1.45	0.0	0.65
487	I: [GUTP] Santa! What are you doing here Santa: Oh, Ho, I was just - my mother: [switching light] You get the fuck out here, Santa: Linda he deserves to know who his father is 	1	2.26	1.0	0.55
488	My girlfriend complains that I treated her like a slave. So I sold them. 	1	2.4	1.0	2.75
490	Do not buy whitening toothpaste, it's called guaranteed whiteness in 14 days. 15 days have come and away ... and I'm still asian. 	1	2.35	1.0	1.75
491	What did the Muslim Terminator said? Allah is back. 	1	2.55	0.0	1.95
492	How do you call a black Canadian? Only "Canadian". 	1	0.94	0.0	0.6
493	My epileptic brother won the dancing competition in our local pub last night ... he only went over the dance floor to get a pint. 	1	2.05	1.0	1.75
494	You know how annoying is that your toddler constantly asks stupid questions? That's how Google feels about us all. 	1	2.95	0.0	0.5
495	* In the interview * and what would you say, your best quality is. * I stand quietly and stand to move chairs to make room for the splits * 	1	1.69	0.0	0.0
497	To the fathers out there: today and all days can be their dockers wrinkle-free. 	1	1.87	1.0	0.0
499	The Canadian choice happens and it becomes ugly. I only saw two people supporting opposing parties that argue on Facebook, and both forgot, please tell and thank you to say. 	1	2.95	0.0	0.25
500	Did you see the passion of Christ? [Spoiler Alert] He dies in the end. rfl 	1	1.84	0.0	1.25
502	Movie Pitch: Millenials Buy a house that turns out to turn out, but you are only thankful that something could afford in a good school district. 	1	2.63	1.0	0.75
503	The only thing that keeps me from starting my own Doomsday sex cult is that I see in sunglasses terribly. 	1	1.68	0.0	0.45
505	What is the simplest animal to shoot? Fish because they are always found in schools 	1	1.8	0.0	2.3
506	I want to be the reason why you come out of bed in the morning ... even if it's safe that the door is locked. 	1	2.31	1.0	0.35
507	I, if a normal mistake is on me: Eww. I, if a ladybug is on me: evening, ma'am. 	1	2.68	1.0	0.0
511	How do you know if a black woman is pregnant? Plug a banana on your cooter when it is half eaten, you have a monkey on the way! 	1	1.22	0.0	4.6
515	I learn from the mistakes made by humans who have taken my advice. 	1	2.73	1.0	0.0
516	There are two types of men ... 1. Those who suck their cocks from a tranny. 2. Those who do not know that they ... 	1	2.15	0.0	3.35
517	I am one of the happy people who can eat whatever they want, and get a huge belly 	1	2.5	0.0	0.15
518	What did Barack Obama said when he left his shell on the beach? Oh no Michelle! cheesy 	1	2.05	0.0	0.0
519	In the two decades, I use USB ports, I do not think I've ever installed properly without having to turn it over. Not. One. Time. 	1	2.73	1.0	0.0
520	Yo mom so lazy that she thinks a two-income family where Yo Daddy has two jobs. 	1	2.3	1.0	1.4
521	I found $ 50 lying on the street. I thought, 'What would Jesus do? "So I turned it in wine. 	1	2.16	0.0	0.55
522	[Ganning-Visitation does] Death series inmates: I'm so fear of dying me: I know exactly what you go through inmates: How could you possibly? Me: * shows the phone with text of my wife, let's say we have to speak later * Inmates: Oh Wow. I'm really glad that I am here now 	1	1.76	0.0	0.25
525	Good thing girls began with the uploading of pictures next to a pool with the caption "Summer is finally here!" Or we did not know it's summer. 	1	2.53	1.0	0.25
527	I was asked by two Thai girls when I wanted a threesome. They said it would be like winning the lottery. They were right to my horror: we had six matching balls. 	1	2.9	1.0	2.8
528	If I lives without sport, I taught me something ... It's that I could live sports forever without womens. 	1	1.39	0.0	2.5
531	How do you say constipation in German? Farfrompoopin. 	1	2.2	1.0	0.6
534	[In the gym] Him: Hey man, could you recognize me? I'm sure. What do you need ... 10 ... 20 dollars? He: Uhh ..? I: Just a joke. I have no money. 	1	2.1	1.0	0.25
535	A woman made a shower when the doorbell rang. "It's the blind man" he called. That's fine, she thought, so she ran down quickly to open the door. "Beautiful tits," he said. "Well, where do you want these blinds?" 	1	3.05	1.0	0.75
536	So am I gay and individually .... does the homolone make me? 	1	2.7	1.0	0.65
537	How do you call a sad strawberry? A blueberry corny. 	1	0.74	0.0	0.0
538	The best part of the being of Ninja would be able to use smoke bombs to murder someone or rely on an unpleasant conversation 	1	1.94	0.0	0.0
541	Why did Islam called the religion of peace? After leaving religion, they rest in peace. 	1	1.79	1.0	2.6
542	How much does it cost to buy a big singing group? 'A choir?' OK Good. How much does it cost to acquire a big singing group? 	1	2.2	1.0	0.0
543	I asked my mother when I was accepted in any chance? She said, "Why would we decide you?" 	1	2.9	0.0	0.6
544	What's wrong with black? They are not black ... and they are not people. 	1	1.31	0.0	4.65
545	There are very few things in life that I am insulted, but a call from a private number, is certainly one of them. 	1	1.2	0.0	0.05
547	Last night I had to remove the batteries from the carbon monoxide detector. The lous beep gave me a headache and let me feel dizzy 	1	2.94	1.0	0.0
548	What do you say if your lesbian daughter brings your girlfriend home? "Will you live or eat for dinner?" 	1	2.15	1.0	2.4
549	It is not sandwich when she is gone. 	1	1.37	0.0	1.1
550	I saw my wife, slightly drunk, you scream on TV: "Do not go in there! Do not go to the church, you Moron!" She's watching our wedding video again. 	1	3.5	1.0	0.05
551	[Doctor looking at my x-rays] Doctor: That's exactly what I was afraid of me: What? Doctor: Skeletons 	1	2.47	1.0	0.0
552	U2 are one of Ireland's most successful bands. Or according to your tax returns, one of the Dutch "least successful hardware holder". 	1	1.63	1.0	0.1
553	What is a favorite game of Kannibal? Swallow the guide. 	1	2.58	1.0	0.1
554	Foreign things start the 80s so well, there is even a scene of me that is not laid on the college. 	1	2.95	0.0	0.0
557	Wayyyyyyy-too many women are out of here to repair men they do not break. 	1	2.36	1.0	0.5
558	It is normal for married couple to fight. The trick is for you and your spouse to find a couple that you can easily beat. 	1	2.55	1.0	0.5
559	What do you call the Riot police in Germany? Herb control. 	1	1.79	0.0	0.8
560	She repeatedly talks about alcohol from a brown bag. How does it work? Mine licks like crazy when I pour it there. 	1	2.21	1.0	0.05
563	Every time, when Spellcheck corrects "does" "dies", for a split second I panic that the topic of the past set 	1	1.35	1.0	0.0
564	An astronaut did not understand why he could not lose his room suit on the moon - he believed he did not understand the gravity of the situation 	1	3.16	0.0	0.0
565	30 days in which I can not remember a few months that I can not remember a bunch of months, they have 31 that they need a better rhyme, the rhyme is stupid 	1	2.1	1.0	0.0
570	I told my friend that Jewish people call God from another name. He said, "No!" To which I answered, "Yahweh". 	1	2.15	1.0	1.25
571	Is there a correlation between the time between thunder and flash and the removal of the storm? Or is that just something that all our fathers told us? 	1	1.7	0.0	0.0
572	A man goes into a medical office. 'What does the problem seem to be?' Asks the doc. 'It's ... um ... well ... I have five penises, "the man answers.' Blimey! ' Does the doctor say, "How do your pants fit?" 'Like a glove.' 	1	3.05	0.0	0.6
573	Why are black people palms white? Because there is something good in everyone. 	1	1.45	0.0	4.2
574	I: I'm so excited to get a good night's sleep tonight. Tonight 	1	2.63	0.0	0.0
576	Everyone moved their job titles to sound less threatening, but no landlords. These little gentlemen are still lordin 'these land. 	1	2.28	1.0	0.05
577	I: Can you make sure I come back as something other than a person? Dalai Lama: I'm not responsible for this. Me: [he slides $ 5] I'm sorry to bathe. 	1	1.4	0.0	0.2
